id,rada_id,nreg,convocation,full_name,first_name,second_name,last_name,short_name,other_name,date_begin,date_end,district_text,district_name,district_num,region_id,region_name,party_text,party_id,party_name,num_in_party,anketa_data,anketa_url,photo,photo_id,gender,birthday,education,college,academic,old_profession,old_post,old_member,new_member,resignation_text
18116,43,mp-d60_1_skl9,9,Лубінець Дмитро Валерійович,Дмитро,Валерійович,Лубінець,Д.В.,,29.08.2019,01.07.2022,"Виборчий округ № 60, Донецька область",Виборчий округ № 60,60,14,Донецька область,безпартійний,50,Безпартійний,,"освіта вища, народний депутат України, безпартійний, судимість відсутня, самовисування.",http://itd.rada.gov.ua/mps/info/page/18116,http://static.rada.gov.ua/dep_img9/d60_1.jpg,d60_1,1,04.07.1981,Вища,,,народний депутат України,народний депутат України,так,ні,НДУ Особиста письмова заява про складення повноважень
21020,44,mp-d62_1_skl9,9,Герасименко Ігор Леонідович,Ігор,Леонідович,Герасименко,І.Л.,,29.08.2019,,"Виборчий округ № 62, Житомирська область",Виборчий округ № 62,62,18,Житомирська область,безпартійний,50,Безпартійний,,"освіта вища, пенсіонер, безпартійний, судимість відсутня, суб'єкт висування – ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"".",http://itd.rada.gov.ua/mps/info/page/21020,http://static.rada.gov.ua/dep_img9/d62_1.jpg,d62_1,1,05.01.1984,Вища,,,пенсіонер,пенсіонер,ні,так,
21131,45,mp-d63_1_skl9,9,Кицак Богдан Вікторович,Богдан,Вікторович,Кицак,Б.В.,,29.08.2019,,"Виборчий округ № 63, Житомирська область",Виборчий округ № 63,63,18,Житомирська область,безпартійний,50,Безпартійний,,"освіта вища, викладач, КЗ ""Бердичівський педагогічний коледж"", безпартійний, судимість відсутня, суб'єкт висування – ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"".",http://itd.rada.gov.ua/mps/info/page/21131,http://static.rada.gov.ua/dep_img9/d63_1.jpg,d63_1,1,02.09.1992,Вища,,,викладач,"КЗ ""Бердичівський педагогічний коледж""",ні,так,
18058,46,mp-d64_1_skl9,9,Арешонков Володимир Юрійович,Володимир,Юрійович,Арешонков,В.Ю.,,29.08.2019,,"Виборчий округ № 64, Житомирська область",Виборчий округ № 64,64,18,Житомирська область,безпартійний,50,Безпартійний,,"освіта вища, народний депутат України, безпартійний, судимість відсутня, самовисування.",http://itd.rada.gov.ua/mps/info/page/18058,http://static.rada.gov.ua/dep_img9/d64_1.jpg,d64_1,1,17.12.1957,Вища,,,народний депутат України,народний депутат України,так,ні,
21157,47,mp-d65_1_skl9,9,Костюк Дмитро Сергійович,Дмитро,Сергійович,Костюк,Д.С.,,29.08.2019,,"Виборчий округ № 65, Житомирська область",Виборчий округ № 65,65,18,Житомирська область,безпартійний,50,Безпартійний,,"освіта вища, журналіст, телеканал ""Еспресо"", безпартійний, судимість відсутня, суб'єкт висування – ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"".",http://itd.rada.gov.ua/mps/info/page/21157,http://static.rada.gov.ua/dep_img9/d65_1.jpg,d65_1,1,01.06.1993,Вища,,,журналіст,"телеканал ""Еспресо""",ні,так,
21030,48,mp-d66_1_skl9,9,Грищенко Тетяна Миколаївна,Тетяна,Миколаївна,Грищенко,Т.М.,,29.08.2019,,"Виборчий округ № 66, Житомирська область",Виборчий округ № 66,66,18,Житомирська область,безпартійна,50,Безпартійний,,"освіта середня спеціальна, тимчасово не працює, безпартійнa, судимість відсутня, суб'єкт висування – ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"".",http://itd.rada.gov.ua/mps/info/page/21030,http://static.rada.gov.ua/dep_img9/d66_1.jpg,d66_1,2,27.08.1979,Середня спеціальна,,,тимчасово не працює,тимчасово не працює,ні,так,
21171,49,mp-d67_1_skl9,9,Кузьміних Сергій Володимирович,Сергій,Володимирович,Кузьміних,С.В.,,29.08.2019,,"Виборчий округ № 67, Житомирська область",Виборчий округ № 67,67,18,Житомирська область,безпартійний,50,Безпартійний,,"освіта вища, фізична особа – підприємець, безпартійний, судимість відсутня, суб'єкт висування – ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"".",http://itd.rada.gov.ua/mps/info/page/21171,http://static.rada.gov.ua/dep_img9/d67_1.jpg,d67_1,1,17.01.1983,Вища,,,фізична особа – підприємець,фізична особа – підприємець,ні,так,
18075,50,mp-d68_1_skl9,9,Горват Роберт Іванович,Роберт,Іванович,Горват,Р.І.,,29.08.2019,,"Виборчий округ № 68, Закарпатська область",Виборчий округ № 68,68,21,Закарпатська область,безпартійний,50,Безпартійний,,"освіта вища, народний депутат України, безпартійний, судимість відсутня, самовисування.",http://itd.rada.gov.ua/mps/info/page/18075,http://static.rada.gov.ua/dep_img9/d68_1.jpg,d68_1,1,17.02.1969,Вища,,,народний депутат України,народний депутат України,так,ні,
5566,51,mp-d69_1_skl9,9,Балога Віктор Іванович,Віктор,Іванович,Балога,В.І.,,29.08.2019,,"Виборчий округ № 69, Закарпатська область",Виборчий округ № 69,69,21,Закарпатська область,,192,Політична партія Єдиний Центр,,"освіта вища, народний депутат України, член політичної партії Єдиний Центр, судимість відсутня, суб'єкт висування – політична партія Єдиний Центр.",http://itd.rada.gov.ua/mps/info/page/5566,http://static.rada.gov.ua/dep_img9/d69_1.jpg,d69_1,1,15.06.1963,Вища,,,народний депутат України,народний депутат України,так,ні,
21176,52,mp-d70_1_skl9,9,Лаба Михайло Михайлович,Михайло,Михайлович,Лаба,М.М.,,29.08.2019,,"Виборчий округ № 70, Закарпатська область",Виборчий округ № 70,70,21,Закарпатська область,безпартійний,50,Безпартійний,,"освіта вища, Невицький сільський голова, безпартійний, судимість відсутня, суб'єкт висування – ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"".",http://itd.rada.gov.ua/mps/info/page/21176,http://static.rada.gov.ua/dep_img9/d70_1.jpg,d70_1,1,29.10.1975,Вища,,,Невицький сільський голова,Невицький сільський голова,ні,так,
